start,home,away,model_home,margin,bid,ask,spread,mkt_home,bat_h,bat_a,bowl_h,bowl_a
2026-08-08 09:30:00+00:00,MI London,Trent Rockets,0.5464462139336386,3.033879069088268,0.01,0.02,0.01,0.015,11.405464664816046,9.274352650607483,7.610449520807264,6.707682465927559
2026-08-08 13:00:00+00:00,Southern Brave,Manchester Super Giants,0.539510168019352,2.579193807512698,0.48,0.49,0.010000000000000009,0.4801980198019802,2.8639292944787083,7.047150961172894,9.925515813502397,3.1631003392955126
2026-08-09 09:30:00+00:00,Sunrisers Leeds,Welsh Fire,0.49924288760556434,-0.04934281232832838,0.56,0.57,0.009999999999999898,0.5707070707070706,16.589169871419102,10.863095193083558,-0.4903870030217483,5.285030487642124
2026-08-09 13:00:00+00:00,London Spirit,Birmingham Phoenix,0.4951009559308745,-0.3192901670112631,0.55,0.56,0.010000000000000009,0.5606060606060607,6.413276893600564,4.559990754193839,5.115689107562185,7.288265413980173
2026-08-10 13:30:00+00:00,Trent Rockets,Southern Brave,0.5488640649761143,3.1925900085539367,0.47,0.73,0.26,0.6185567010309279,9.274352650607483,2.8639292944787083,6.707682465927559,9.925515813502397
2026-08-11 13:30:00+00:00,Manchester Super Giants,Sunrisers Leeds,0.41041328519489023,-5.888531567928947,0.21,0.66,0.45000000000000007,0.4603174603174603,7.047150961172894,16.589169871419102,3.1631003392955126,-0.4903870030217483
2026-08-12 10:00:00+00:00,Welsh Fire,London Spirit,0.5705049947608807,4.619159679562933,0.48,0.58,0.09999999999999998,0.5326633165829145,10.863095193083558,6.413276893600564,5.285030487642124,5.115689107562185
2026-08-12 13:30:00+00:00,Birmingham Phoenix,MI London,0.3913972538554041,-7.167658017449298,0.21,0.62,0.41000000000000003,0.4322916666666667,4.559990754193839,11.405464664816046,7.288265413980173,7.610449520807264
