ts,gamePk,match,inning,half,outs,score,model_home,model_raw,mkt_home,home_bid,home_ask,diff
2026-08-06T19:24:16+00:00,824481,Athletics @ Cincinnati Reds,9,top,3,5-6,0.9999999529204997,0.9999999996984782,0.9900990099009901,0.99,1.0,0.009900943019509612
2026-08-06T19:24:16+00:00,824401,New York Mets @ Cleveland Guardians,7,bottom,1,9-5,0.03743498671555834,0.013117404250428896,0.0594059405940594,0.05,0.06,-0.021970953878501065
2026-08-06T19:24:16+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,5,top,3,2-2,0.6295166846389415,0.6471076599493675,0.5742574257425742,0.57,0.58,0.05525925889636729
2026-08-06T19:24:16+00:00,824664,Toronto Blue Jays @ Chicago Cubs,4,top,1,1-0,0.4346302716481167,0.3945516494618717,0.36893203883495146,0.37,0.38,0.06569823281316522
2026-08-06T19:26:47+00:00,824804,Los Angeles Angels @ Baltimore Orioles,9,bottom,1,4-1,0.012241789179813958,0.00298155699000573,0.019801980198019802,0.01,0.02,-0.007560191018205844
2026-08-06T19:26:47+00:00,824401,New York Mets @ Cleveland Guardians,7,bottom,3,9-5,0.017604174291242915,0.004814227158396704,0.039603960396039604,0.03,0.04,-0.02199978610479669
2026-08-06T19:26:47+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,5,bottom,1,2-3,0.7423785364020513,0.785055303393254,0.6336633663366337,0.62,0.64,0.10871517006541764
2026-08-06T19:26:47+00:00,824664,Toronto Blue Jays @ Chicago Cubs,4,top,2,1-0,0.4534044183107897,0.41848249327323694,0.38613861386138615,0.38,0.39,0.06726580444940355
2026-08-06T19:29:17+00:00,824804,Los Angeles Angels @ Baltimore Orioles,9,bottom,2,4-1,0.0026819729670300363,0.00040736826223560516,0.009900990099009901,0.0,0.01,-0.007219017131979865
2026-08-06T19:29:17+00:00,824401,New York Mets @ Cleveland Guardians,8,top,0,9-5,0.017604174291242915,0.004814227158396704,0.039603960396039604,0.03,0.04,-0.02199978610479669
2026-08-06T19:29:17+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,5,bottom,2,2-3,0.7244100271693978,0.7641315213984607,0.7029702970297029,0.7,0.71,0.021439730139694912
2026-08-06T19:29:17+00:00,824664,Toronto Blue Jays @ Chicago Cubs,4,top,3,1-0,0.47273131982899386,0.4433447108391337,0.4215686274509804,0.42,0.43,0.051162692378013463
2026-08-06T19:31:48+00:00,824401,New York Mets @ Cleveland Guardians,8,top,0,9-5,0.017604174291242915,0.004814227158396704,0.0297029702970297,0.02,0.03,-0.012098796005786786
2026-08-06T19:31:48+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,5,bottom,2,2-3,0.7244100271693978,0.7641315213984607,0.7128712871287128,0.71,0.72,0.011538740040685003
2026-08-06T19:31:48+00:00,824664,Toronto Blue Jays @ Chicago Cubs,4,bottom,1,1-0,0.4497978050515019,0.4138669685402677,0.39603960396039606,0.39,0.4,0.05375820109110585
2026-08-06T19:34:18+00:00,824401,New York Mets @ Cleveland Guardians,8,top,0,9-5,0.017604174291242915,0.004814227158396704,0.029411764705882353,0.02,0.03,-0.011807590414639437
2026-08-06T19:34:18+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,5,bottom,3,2-4,0.8252104895575163,0.8742804888119091,0.801980198019802,0.8,0.81,0.023230291537714276
2026-08-06T19:34:18+00:00,824664,Toronto Blue Jays @ Chicago Cubs,4,bottom,2,1-0,0.42624081994894464,0.3839400812058239,0.39603960396039606,0.39,0.4,0.03020121598854858
2026-08-06T19:36:48+00:00,824401,New York Mets @ Cleveland Guardians,8,top,0,10-5,0.004757276775161265,0.0008622712214751654,0.009900990099009901,0.0,0.01,-0.005143713323848636
2026-08-06T19:36:48+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,top,0,2-4,0.8252104895575163,0.8742804888119091,0.801980198019802,0.8,0.81,0.023230291537714276
2026-08-06T19:36:48+00:00,824664,Toronto Blue Jays @ Chicago Cubs,4,bottom,3,1-0,0.40207056019943027,0.3536965998092129,0.36,0.35,0.36,0.042070560199430285
2026-08-06T19:39:18+00:00,824401,New York Mets @ Cleveland Guardians,8,top,0,10-5,0.004757276775161265,0.0008622712214751654,0.009900990099009901,0.0,0.01,-0.005143713323848636
2026-08-06T19:39:18+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,top,0,2-4,0.8252104895575163,0.8742804888119091,0.75,0.74,0.75,0.0752104895575163
2026-08-06T19:39:18+00:00,824664,Toronto Blue Jays @ Chicago Cubs,5,top,1,1-0,0.4214922012920077,0.37795842644673794,0.37623762376237624,0.37,0.38,0.04525457752963147
2026-08-06T19:41:48+00:00,824401,New York Mets @ Cleveland Guardians,8,top,0,11-5,0.0011303133554997644,0.00013174586133197952,0.009900990099009901,0.0,0.01,-0.008770676743510137
2026-08-06T19:41:48+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,top,2,2-4,0.8653382768850567,0.912256023763896,0.8415841584158416,0.84,0.85,0.023754118469215157
2026-08-06T19:41:48+00:00,824664,Toronto Blue Jays @ Chicago Cubs,5,top,1,1-0,0.4214922012920077,0.37795842644673794,0.3564356435643564,0.35,0.36,0.06505655772765129
2026-08-06T19:41:48+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T19:44:19+00:00,824401,New York Mets @ Cleveland Guardians,8,top,0,12-5,0.0002408723923448996,1.751790560705567e-05,0.009900990099009901,0.0,0.01,-0.009660117706665002
2026-08-06T19:44:19+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,top,3,2-4,0.8846483171862854,0.9290497513203322,0.8712871287128713,0.87,0.88,0.013361188473414165
2026-08-06T19:44:19+00:00,824664,Toronto Blue Jays @ Chicago Cubs,5,top,2,1-0,0.4416062221337471,0.4034154144447499,0.4059405940594059,0.4,0.41,0.035665628074341205
2026-08-06T19:44:19+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T19:46:49+00:00,824401,New York Mets @ Cleveland Guardians,8,top,1,12-5,0.0002678590021626669,2.0121251184631715e-05,0.009900990099009901,0.0,0.01,-0.009633131096847235
2026-08-06T19:46:49+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,bottom,0,2-4,0.8846483171862854,0.9290497513203322,0.8921568627450981,0.9,0.91,-0.00750854555881264
2026-08-06T19:46:49+00:00,824664,Toronto Blue Jays @ Chicago Cubs,5,bottom,0,1-0,0.4624301720752487,0.4300675972370546,0.4059405940594059,0.4,0.41,0.05648957801584281
2026-08-06T19:46:49+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T19:49:19+00:00,824401,New York Mets @ Cleveland Guardians,8,top,2,12-5,0.000297860110664698,2.311065261072152e-05,0.009900990099009901,0.0,0.01,-0.009603129988345203
2026-08-06T19:49:19+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,bottom,0,2-5,0.949017565491944,0.9765433030391908,0.9405940594059405,0.94,0.95,0.008423506086003507
2026-08-06T19:49:19+00:00,824664,Toronto Blue Jays @ Chicago Cubs,5,bottom,1,1-0,0.436902934964668,0.39743546471335695,0.37623762376237624,0.37,0.38,0.06066531120229174
2026-08-06T19:49:19+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T19:51:49+00:00,824401,New York Mets @ Cleveland Guardians,8,top,2,13-5,5.7895575569596704e-05,2.727512742469182e-06,0.009900990099009901,0.0,0.01,-0.009843094523440305
2026-08-06T19:51:49+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,bottom,1,2-5,0.9439098674317604,0.9733324860153086,0.9405940594059405,0.94,0.95,0.0033158080258198774
2026-08-06T19:51:49+00:00,824664,Toronto Blue Jays @ Chicago Cubs,5,bottom,2,1-0,0.4105482524112668,0.3642453858882493,0.3564356435643564,0.35,0.36,0.05411260884691038
2026-08-06T19:51:49+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T19:54:19+00:00,824401,New York Mets @ Cleveland Guardians,8,top,3,13-5,6.447615683660911e-05,3.138749741430535e-06,0.009900990099009901,0.0,0.01,-0.009836513942173292
2026-08-06T19:54:19+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,bottom,2,2-5,0.9383197756278121,0.9696931972893305,0.9405940594059405,0.94,0.95,-0.0022742837781284386
2026-08-06T19:54:19+00:00,824664,Toronto Blue Jays @ Chicago Cubs,6,top,0,1-0,0.3833671202281805,0.3306731187219218,0.32673267326732675,0.32,0.33,0.056634446960853735
2026-08-06T19:54:19+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T19:56:50+00:00,824401,New York Mets @ Cleveland Guardians,8,bottom,0,13-5,6.447615683660911e-05,3.138749741430535e-06,0.009900990099009901,0.0,0.01,-0.009836513942173292
2026-08-06T19:56:50+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,6,bottom,3,2-5,0.9322057004124402,0.9655701102262264,0.9405940594059405,0.94,0.95,-0.008388358993500322
2026-08-06T19:56:50+00:00,824664,Toronto Blue Jays @ Chicago Cubs,6,top,1,1-0,0.40416123224532874,0.35629177210853546,0.32673267326732675,0.32,0.33,0.077428558978002
2026-08-06T19:56:50+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T19:59:20+00:00,824401,New York Mets @ Cleveland Guardians,8,bottom,3,13-5,1.2068280700312354e-06,1.749898833227988e-08,0.009900990099009901,0.0,0.01,-0.00989978327093987
2026-08-06T19:59:20+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,7,top,0,2-5,0.9322057004124402,0.9655701102262264,0.9108910891089109,0.91,0.92,0.021314611303529296
2026-08-06T19:59:20+00:00,824664,Toronto Blue Jays @ Chicago Cubs,6,top,2,1-0,0.4258561901965718,0.3834548959895759,0.3564356435643564,0.35,0.36,0.06942054663221536
2026-08-06T19:59:20+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T20:01:51+00:00,824401,New York Mets @ Cleveland Guardians,9,top,1,13-5,1.3524632845890654e-06,2.0302785296789503e-08,0.009900990099009901,0.0,0.01,-0.009899637635725312
2026-08-06T20:01:51+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,7,top,2,2-5,0.9592097944252048,0.9826000234811963,0.9306930693069306,0.93,0.94,0.02851672511827419
2026-08-06T20:01:51+00:00,824664,Toronto Blue Jays @ Chicago Cubs,6,top,3,1-0,0.4484898580418588,0.4121951845209827,0.37623762376237624,0.37,0.38,0.07225223427948257
2026-08-06T20:01:51+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T20:04:21+00:00,824401,New York Mets @ Cleveland Guardians,9,bottom,0,13-5,1.6985513332896845e-06,2.732951481840915e-08,0.009900990099009901,0.0,0.01,-0.009899291547676612
2026-08-06T20:04:21+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,7,top,3,2-5,0.9704442681206228,0.9886728199734617,0.9504950495049505,0.95,0.96,0.019949218615672337
2026-08-06T20:04:21+00:00,824664,Toronto Blue Jays @ Chicago Cubs,6,bottom,0,1-0,0.4484898580418588,0.4121951845209827,0.43564356435643564,0.43,0.44,0.012846293685423171
2026-08-06T20:04:21+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T20:06:51+00:00,824401,New York Mets @ Cleveland Guardians,9,bottom,0,13-5,1.6985513332896845e-06,2.732951481840915e-08,0.009900990099009901,0.0,0.01,-0.009899291547676612
2026-08-06T20:06:51+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,7,bottom,1,2-5,0.9671147987891525,0.9869449007021747,0.9603960396039604,0.96,0.97,0.006718759185192158
2026-08-06T20:06:51+00:00,824664,Toronto Blue Jays @ Chicago Cubs,6,bottom,1,1-0,0.419262580153091,0.3751562893140531,0.4117647058823529,0.41,0.42,0.007497874270738059
2026-08-06T20:06:51+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T20:09:21+00:00,824401,New York Mets @ Cleveland Guardians,9,bottom,1,13-6,1.8240224305983287e-06,2.999201292202781e-08,0.009900990099009901,0.0,0.01,-0.009899166076579303
2026-08-06T20:09:21+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,7,bottom,2,2-5,0.9634228807386542,0.9849565715101177,0.9603960396039604,0.96,0.97,0.0030268411346938695
2026-08-06T20:09:21+00:00,824664,Toronto Blue Jays @ Chicago Cubs,6,bottom,2,1-0,0.38884758632033106,0.33738225041295145,0.37623762376237624,0.37,0.38,0.012609962557954824
2026-08-06T20:09:21+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T20:11:52+00:00,824401,New York Mets @ Cleveland Guardians,9,bottom,2,13-6,4.855411808732072e-08,2.6473129295924126e-10,0.009900990099009901,0.0,0.01,-0.009900941544891814
2026-08-06T20:11:52+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,7,bottom,3,2-5,0.95933113254276,0.9826691492037283,0.9504950495049505,0.95,0.96,0.008836083037809583
2026-08-06T20:11:52+00:00,824664,Toronto Blue Jays @ Chicago Cubs,6,bottom,3,1-0,0.35721503439957747,0.29912109502642686,0.297029702970297,0.29,0.3,0.06018533142928045
2026-08-06T20:11:52+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5247524752475248,0.52,0.53,-0.0037168907051665645
2026-08-06T20:14:22+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,8,top,0,2-5,0.95933113254276,0.9826691492037283,0.96,0.95,0.96,-0.00066886745723993
2026-08-06T20:14:22+00:00,824664,Toronto Blue Jays @ Chicago Cubs,7,top,0,1-0,0.35721503439957747,0.29912109502642686,0.27722772277227725,0.27,0.28,0.07998731162730022
2026-08-06T20:14:22+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,0,0-0,0.5210355845423582,0.5061604228473048,0.5,0.49,0.5,0.02103558454235821
2026-08-06T20:16:53+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,8,top,1,2-5,0.9720529406831006,0.9894843712437249,0.95,0.94,0.95,0.022052940683100597
2026-08-06T20:16:53+00:00,824664,Toronto Blue Jays @ Chicago Cubs,7,top,1,1-0,0.3794895977389826,0.325945774413267,0.2871287128712871,0.28,0.29,0.0923608848676955
2026-08-06T20:16:53+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,1,0-0,0.5373734241322373,0.527519123428132,0.5247524752475248,0.52,0.53,0.012620948884712546
2026-08-06T20:19:23+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,8,top,2,2-5,0.9825522815154082,0.994363555246202,0.95,0.94,0.95,0.03255228151540823
2026-08-06T20:19:23+00:00,824664,Toronto Blue Jays @ Chicago Cubs,7,top,2,2-0,0.23843009929928577,0.1679810451307731,0.1782178217821782,0.17,0.18,0.06021227751710756
2026-08-06T20:19:23+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,1,2-0,0.3293495458247315,0.2664350510570422,0.32673267326732675,0.32,0.33,0.0026168725574047813
2026-08-06T20:21:53+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,8,top,3,2-5,0.9906332179588314,0.9975148436698568,0.9702970297029703,0.97,0.98,0.020336188255861143
2026-08-06T20:21:53+00:00,824664,Toronto Blue Jays @ Chicago Cubs,7,top,3,2-0,0.25545776623176175,0.1853476311278248,0.2,0.19,0.2,0.05545776623176174
2026-08-06T20:21:53+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,1,2-0,0.3293495458247315,0.2664350510570422,0.2871287128712871,0.28,0.29,0.04222083295344442
2026-08-06T20:24:23+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,8,bottom,0,2-5,0.9906332179588314,0.9975148436698568,0.9801980198019802,0.98,0.99,0.010435198156851233
2026-08-06T20:24:23+00:00,824664,Toronto Blue Jays @ Chicago Cubs,7,bottom,0,2-0,0.25545776623176175,0.1853476311278248,0.19801980198019803,0.19,0.2,0.05743796425156372
2026-08-06T20:24:23+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,1,3-0,0.23734266951379487,0.16689037570480156,0.21782178217821782,0.21,0.22,0.019520887335577053
2026-08-06T20:26:54+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,8,bottom,2,2-5,0.9880819875175605,0.9965890866003724,0.9801980198019802,0.98,0.99,0.007883967715580309
2026-08-06T20:26:54+00:00,824664,Toronto Blue Jays @ Chicago Cubs,7,bottom,2,2-0,0.18819375412133282,0.1200496588366754,0.13861386138613863,0.13,0.14,0.0495798927351942
2026-08-06T20:26:54+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,1,3-0,0.23734266951379487,0.16689037570480156,0.19801980198019803,0.19,0.2,0.039322867533596845
2026-08-06T20:29:24+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,9,top,0,2-5,0.9865597373681816,0.9960043737430596,0.9801980198019802,0.98,0.99,0.006361717566201408
2026-08-06T20:29:24+00:00,824664,Toronto Blue Jays @ Chicago Cubs,7,bottom,2,2-0,0.18819375412133282,0.1200496588366754,0.13861386138613863,0.13,0.14,0.0495798927351942
2026-08-06T20:29:24+00:00,823105,Detroit Tigers @ Seattle Mariners,1,top,2,3-0,0.24868481158778377,0.17837567254463502,0.22772277227722773,0.22,0.23,0.02096203931055604
2026-08-06T20:31:54+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,9,top,1,2-5,0.9944261314439473,0.998742049500572,0.9900990099009901,0.99,1.0,0.004327121542957224
2026-08-06T20:31:54+00:00,824664,Toronto Blue Jays @ Chicago Cubs,7,bottom,3,2-0,0.15451093896593143,0.09093850658673501,0.12745098039215685,0.12,0.13,0.02705995857377458
2026-08-06T20:31:54+00:00,823105,Detroit Tigers @ Seattle Mariners,1,bottom,0,3-0,0.260430826941089,0.1905196642307489,0.24752475247524752,0.24,0.25,0.012906074465841466
2026-08-06T20:34:25+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,9,top,1,2-5,0.9944261314439473,0.998742049500572,0.9900990099009901,0.99,1.0,0.004327121542957224
2026-08-06T20:34:25+00:00,824664,Toronto Blue Jays @ Chicago Cubs,8,top,1,2-0,0.16769952253275983,0.10202922050579766,0.1262135922330097,0.12,0.13,0.04148593029975012
2026-08-06T20:34:25+00:00,823105,Detroit Tigers @ Seattle Mariners,1,bottom,1,3-0,0.24395157698516354,0.17355343667576395,0.22772277227722773,0.22,0.23,0.016228804707935807
2026-08-06T20:36:55+00:00,823754,Pittsburgh Pirates @ Milwaukee Brewers,9,top,1,2-5,0.9944261314439473,0.998742049500572,0.9306930693069306,0.93,0.94,0.06373306213701668
2026-08-06T20:36:55+00:00,824664,Toronto Blue Jays @ Chicago Cubs,8,top,2,2-0,0.18191184345162756,0.11442681304782384,0.13861386138613863,0.13,0.14,0.04329798206548893
2026-08-06T20:36:55+00:00,823105,Detroit Tigers @ Seattle Mariners,1,bottom,1,3-0,0.24395157698516354,0.17355343667576395,0.2376237623762376,0.23,0.24,0.006327814608925925
2026-08-06T20:39:26+00:00,824664,Toronto Blue Jays @ Chicago Cubs,8,top,3,2-0,0.19721952342428628,0.12827806260237432,0.1485148514851485,0.14,0.15,0.04870467193913777
2026-08-06T20:39:26+00:00,823105,Detroit Tigers @ Seattle Mariners,1,bottom,3,3-0,0.21142220109710622,0.14157405384507626,0.19801980198019803,0.19,0.2,0.013402399116908187
2026-08-06T20:41:56+00:00,824664,Toronto Blue Jays @ Chicago Cubs,8,bottom,0,2-0,0.19721952342428628,0.12827806260237432,0.15,0.14,0.15,0.047219523424286286
2026-08-06T20:41:56+00:00,823105,Detroit Tigers @ Seattle Mariners,2,top,1,3-0,0.222375330800938,0.15210998853603644,0.2079207920792079,0.2,0.21,0.014454538721730081
2026-08-06T20:44:26+00:00,824664,Toronto Blue Jays @ Chicago Cubs,8,bottom,2,2-0,0.11810668781195637,0.06252146579955688,0.10891089108910891,0.1,0.11,0.009195796722847455
2026-08-06T20:44:26+00:00,823105,Detroit Tigers @ Seattle Mariners,2,top,2,3-0,0.2337679241711419,0.16332087121247318,0.19607843137254902,0.19,0.2,0.03768949279859288
2026-08-06T20:46:57+00:00,824664,Toronto Blue Jays @ Chicago Cubs,8,bottom,2,2-0,0.11810668781195637,0.06252146579955688,0.0891089108910891,0.08,0.09,0.02899777692086726
2026-08-06T20:46:57+00:00,823105,Detroit Tigers @ Seattle Mariners,2,top,3,4-0,0.16185467198073097,0.09706403899879318,0.15841584158415842,0.15,0.16,0.0034388303965725564
2026-08-06T20:49:27+00:00,824664,Toronto Blue Jays @ Chicago Cubs,9,top,0,2-0,0.08017843886553153,0.036690557604651036,0.07920792079207921,0.07,0.08,0.0009705180734523172
2026-08-06T20:49:27+00:00,823105,Detroit Tigers @ Seattle Mariners,2,bottom,0,4-0,0.16185467198073097,0.09706403899879318,0.15841584158415842,0.15,0.16,0.0034388303965725564
2026-08-06T20:51:57+00:00,824664,Toronto Blue Jays @ Chicago Cubs,9,top,0,2-0,0.08017843886553153,0.036690557604651036,0.0594059405940594,0.05,0.06,0.020772498271472123
2026-08-06T20:51:57+00:00,823105,Detroit Tigers @ Seattle Mariners,2,bottom,0,4-0,0.16185467198073097,0.09706403899879318,0.12871287128712872,0.12,0.13,0.03314180069360226
